18,3000184300
02,190.0
,02,1000,181
183,31.0
,081,10.00,1.
18437.0
0,18,2000,10838,3260.000,1089,100018138.0
0,1084,328000,183340.00
,04,160184,16.
,04835000104,3110.00
0,18870,2890.00
0,18872,2930.00
0,18873,2930.00
0,18875,2940.00
0,18876,3020.00
0,18877,3020.00
0,18879,2930.00
0,18880,2930.00
0,18882,2930.00
0,18883,2940.00
0,18884,2940.00
0,18886,2940.00
0,18887,2940.00
0,18889,2930.00
0,18890,2930.00
0,18891,2930.00
0,18893,2920.00
0,18894,2920.00
0,18896,2960.00
0,18897,2960.00
0,18899,2930.00
0,18900,2920.00
0,18902,2920.00
0,18904,2910.00
0,18905,2960.00
0,18907,2960.00
0,18908,2920.00
0,18909,2940.00
0,18911,2940.00
0,18912,2960.00
0,18914,2930.00
0,18915,2930.00
0,18916,2930.00
0,18918,2930.00
0,18919,2930.00
0,18921,2920.00
0,18922,2930.00
0,18924,2930.00
0,18925,2930.00
0,18926,2940.00
0,18928,2940.00
0,18929,2910.00
0,18931,2930.00
0,18932,2930.00
0,18933,2930.00
0,18935,2930.00
0,18936,2930.00
0,18938,2920.00
0,18939,2920.00
0,18940,2940.00
0,18942,2930.00
0,18944,2930.00
0,18946,2930.00
0,18947,2960.00
0,18948,2960.00
0,18950,2930.00
0,18951,2920.00
0,18953,2920.00
0,18954,2940.00
0,18956,2930.00
0,18957,2930.00
0,18958,2930.00
0,18960,2930.00
0,18961,2930.00
0,18963,2930.00
0,18964,3020.00
0,18965,3020.00
0,18967,2930.00
0,18968,2930.00
0,18970,2930.00
0,18971,2940.00
0,18972,2940.00
0,18974,2940.00
0,18975,2940.00
0,18977,2930.00
0,18978,2930.00
0,18980,2920.00
0,18981,2920.00
0,18982,2940.00
0,18984,2940.00
0,18985,2940.00
0,18988,2920.00
0,18989,2960.00
0,18990,2960.00
0,18992,2960.00
0,18993,2910.00
0,18995,2910.00
0,18996,2930.00
0,18997,2920.00
0,18999,2920.00
0,19000,2940.00
0,19002,2940.00
0,19003,2940.00
0,19005,2970.00
0,19006,3070.00
0,19007,3070.00
0,19009,3100.00
0,19010,3010.00
0,19012,3010.00
0,19013,2930.00
0,19014,2940.00
0,19016,2940.00
0,19017,3030.00
0,19019,2910.00
0,19020,2910.00
0,19021,2930.00
0,19023,2930.00
0,19024,2980.00
0,19026,2920.00
0,19027,2920.00
0,19030,2930.00
0,19031,2940.00
0,19032,2940.00
0,19034,2920.00
0,19035,2920.00
0,19037,2920.00
0,19038,2960.00
0,19039,2930.00
0,19041,2930.00
0,19042,2960.00
0,19044,2930.00
0,19045,2930.00
0,19046,2890.00
0,19048,2940.00
0,19049,2940.00
0,19051,2940.00
0,19052,2920.00
0,19054,2920.00
0,19055,2930.00
0,19056,2970.00
0,19058,2970.00
0,19059,2940.00
0,19061,2920.00
0,19062,2920.00
0,19063,2910.00
0,19065,2960.00
0,19066,2960.00
0,19068,3050.00
0,19069,3050.00
0,19070,3070.00
0,19073,3020.00
0,19074,3020.00
0,19076,3050.00
0,19077,3010.00
0,19079,3010.00
0,19080,3000.00
0,19081,3030.00
0,19083,3030.00
0,19084,3000.00
0,19086,3050.00
0,19087,3050.00
0,19088,3030.00
0,19090,3070.00
0,19091,3070.00
0,19093,3080.00
0,19094,2940.00
0,19095,2940.00
0,19097,2930.00
0,19098,2930.00
0,19100,2930.00
0,19101,2920.00
0,19102,2920.00
0,19104,2920.00
0,19105,2910.00
0,19107,2920.00
0,19108,2920.00
0,19110,2940.00
0,19111,2940.00
0,19112,2930.00
0,19115,2930.00
0,19116,2930.00
0,19118,2940.00
0,19119,2930.00
0,19120,2930.00
0,19122,2940.00
0,19123,2930.00
0,19125,2930.00
0,19126,2930.00
0,19127,2930.00
0,19129,2930.00
0,19130,2930.00
0,19132,2930.00
0,19133,2930.00
0,19135,2930.00
0,19136,2910.00
0,19137,2910.00
0,19139,3020.00
0,19140,2930.00
0,19142,2930.00
0,19143,2920.00
0,19144,2930.00
0,19146,2930.00
0,19147,2960.00
0,19149,2940.00
0,19150,2940.00
0,19151,2980.00
0,19153,2980.00
0,19154,2960.00
0,19156,2920.00
0,19158,2920.00
0,19160,2930.00
0,19161,2930.00
0,19162,2930.00
0,19164,2920.00
0,19165,2940.00
0,19167,2940.00
0,19168,2930.00
0,19169,2930.00
0,19171,2930.00
0,19172,2940.00
0,19174,2930.00
0,19175,2930.00
0,19176,2940.00
0,19178,2940.00
0,19179,2940.00
0,19181,2940.00
0,19182,2930.00
0,19184,2930.00
0,19185,2960.00
0,19186,2920.00
0,19188,2920.00
0,19189,2960.00
0,19191,2920.00
0,19192,2920.00
0,19193,2930.00
0,19195,2930.00
0,19196,2960.00
0,19198,2920.00
0,19200,2920.00
0,19201,2930.00
0,19203,2930.00
0,19204,2930.00
0,19206,2930.00
0,19207,2920.00
0,19209,2920.00
0,19210,2940.00
0,19211,2930.00
0,19213,2930.00
0,19214,2930.00
0,19216,2920.00
0,19217,2920.00
0,19218,2920.00
0,19220,2940.00
0,19221,2940.00
0,19223,2930.00
0,19224,2920.00
0,19225,2920.00
0,19227,2940.00
0,19228,2910.00
0,19230,2910.00
0,19231,2930.00
0,19232,2960.00
0,19234,2960.00
0,19235,2930.00
0,19237,2930.00
0,19238,2930.00
0,19240,2940.00
0,19241,2940.00
0,19243,2920.00
0,19245,2930.00
0,19246,2930.00
0,19248,2960.00
0,19249,2930.00
0,19250,2930.00
0,19252,2930.00
0,19253,2930.00
0,19255,2930.00
0,19256,2920.00
0,19257,2930.00
0,19259,2930.00
0,19260,2930.00
0,19262,2930.00
0,19263,2930.00
0,19265,2940.00
0,19266,2920.00
0,19267,2920.00
0,19269,2930.00
0,19270,2920.00
0,19272,2920.00
0,19273,2910.00
0,19274,2930.00
0,19276,2930.00
0,19277,2930.00
0,19279,2930.00
0,19280,2930.00
0,19281,2940.00
0,19283,2940.00
0,19284,2930.00
0,19287,2930.00
0,19288,2930.00
0,19290,2930.00
0,19291,2930.00
0,19292,2930.00
0,19294,2940.00
0,19295,2960.00
0,19297,2960.00
0,19298,2920.00
0,19299,2930.00
0,19301,2930.00
0,19302,3260.00
0,19304,3080.00
0,19305,3080.00
0,19306,3320.00
0,19308,3070.00
0,19309,3070.00
0,19311,3080.00
0,19312,3030.00
0,19314,3030.00
0,19315,3010.00
0,19316,3070.00
0,19318,3070.00
0,19319,3020.00
0,19321,3020.00
0,19322,3060.00
0,19323,3100.00
0,19325,3100.00
0,19326,3050.00
0,19329,3050.00
0,19330,3050.00
0,19331,3030.00
0,19333,3000.00
0,19334,3000.00
0,19336,3060.00
0,19337,3020.00
0,19339,3020.00
0,19340,3050.00
0,19341,3070.00
0,19343,3070.00
0,19344,3190.00
0,19346,3150.00
0,19347,3150.00
0,19348,3170.00
0,19350,3260.00
0,19351,3260.00
0,19353,3240.00
0,19354,3350.00
0,19355,3350.00
0,19357,3070.00
0,19358,3030.00
0,19360,3030.00
0,19361,3080.00
0,19362,3080.00
0,19364,3050.00
0,19365,3030.00
0,19367,3030.00
0,19368,3080.00
0,19371,3030.00
0,19372,3030.00
0,19373,3030.00
0,19375,3100.00
0,19376,3100.00
0,19378,3210.00
0,19379,3070.00
0,19380,3070.00
0,19382,3080.00
0,19383,3030.00
0,19385,3030.00
0,19386,3020.00
0,19387,3030.00
0,19389,3030.00
0,19390,3050.00
0,19392,3030.00
0,19393,3030.00
0,19395,3050.00
0,19396,3140.00
0,19397,3140.00
0,19399,3030.00
0,19400,3080.00
0,19402,3080.00
0,19403,3030.00
0,19404,3030.00
0,19406,3030.00
0,19407,3060.00
0,19409,3060.00
0,19410,3050.00
0,19411,3050.00
0,19414,3050.00
0,19415,3020.00
0,19417,3050.00
0,19418,3050.00
0,19420,3030.00
0,19421,3160.00
0,19422,3160.00
0,19424,3050.00
0,19425,2930.00
0,19427,2930.00
0,19428,2930.00
0,19429,2930.00
0,19431,2930.00
0,19432,2920.00
0,19434,2930.00
0,19435,2930.00
0,19436,2940.00
0,19438,2930.00
0,19439,2930.00
0,19441,2980.00
0,19442,2930.00
0,19444,2930.00
0,19445,2920.00
0,19446,2920.00
0,19448,2930.00
0,19449,2930.00
0,19451,2930.00
0,19452,2930.00
0,19453,2930.00
0,19456,2930.00
0,19457,2940.00
0,19459,2940.00
0,19460,2940.00
0,19461,2940.00
0,19463,2930.00
0,19464,2930.00
0,19466,2930.00
0,19467,2940.00
0,19469,2940.00
0,19470,2970.00
0,19471,2930.00
0,19473,2930.00
0,19474,2930.00
0,19476,2940.00
0,19477,2940.00
0,19478,2930.00
0,19480,2930.00
0,19481,2930.00
0,19483,2940.00
0,19484,2910.00
0,19485,2910.00
0,19487,2930.00
0,19488,2930.00
0,19490,2930.00
0,19491,2920.00
0,19492,2920.00
0,19494,3250.00
0,19495,3230.00
0,19497,3230.00
0,19499,3420.00
0,19501,3260.00
0,19502,3260.00
0,19503,3320.00
0,19505,3300.00
0,19506,3300.00
0,19508,3570.00
0,19509,3420.00
0,19510,3420.00
0,19512,3120.00
0,19513,3100.00
0,19515,3100.00
0,19516,3070.00
0,19517,3170.00
0,19519,3170.00
0,19520,3120.00
0,19522,3110.00
0,19523,3110.00
0,19525,3170.00
0,19526,3140.00
0,19527,3140.00
0,19529,3120.00
0,19530,3120.00
0,19532,3160.00
0,19533,3120.00
0,19534,3120.00
0,19536,3100.00
0,19537,3120.00
0,19539,3120.00
0,19540,3110.00
0,19542,3110.00
0,19544,3110.00
0,19545,3120.00
0,19547,3120.00
0,19548,3120.00
0,19550,3120.00
0,19551,3110.00
0,19552,3110.00
0,19554,3070.00
0,19555,3100.00
0,19557,3100.00
0,19558,3110.00
0,19559,3080.00
0,19561,3080.00
0,19562,3100.00
0,19564,3120.00
0,19565,3120.00
0,19566,3100.00
0,19568,3160.00
0,19569,3160.00
0,19571,3290.00
0,19572,3290.00
0,19574,3120.00
0,19575,3070.00
0,19576,3070.00
0,19578,3190.00
0,19579,3160.00
0,19581,3160.00
0,19582,3170.00
0,19584,3160.00
0,19586,3160.00
0,19587,3120.00
0,19589,3100.00
0,19590,3100.00
0,19591,3170.00
0,19593,3100.00
0,19594,3100.00
0,19596,3110.00
0,19597,3190.00
0,19599,3190.00
0,19600,3160.00
0,19601,3080.00
0,19603,3080.00
0,19604,3120.00
0,19606,3120.00
0,19607,3120.00
0,19608,3070.00
0,19610,3100.00
0,19611,3100.00
0,19613,3100.00
0,19614,3100.00
0,19615,3100.00
0,19617,3140.00
0,19618,3140.00
0,19620,3100.00
0,19621,3110.00
0,19622,3110.00
0,19624,3080.00
0,19625,3100.00
0,19628,3100.00
0,19629,3120.00
0,19631,3120.00
0,19632,3120.00
0,19633,3100.00
0,19635,3080.00
0,19636,3080.00
0,19638,3100.00
0,19639,3100.00
0,19640,3100.00
0,19642,3120.00
0,19643,3100.00
0,19645,3100.00
0,19646,3110.00
0,19647,3100.00
0,19649,3100.00
0,19650,3100.00
0,19652,3120.00
0,19653,3120.00
0,19655,3150.00
0,19656,3170.00
0,19657,3170.00
0,19659,3100.00
0,19660,3100.00
0,19662,3070.00
0,19663,3110.00
0,19664,3110.00
0,19666,3150.00
0,19667,3320.00
0,19670,3320.00
0,19671,3110.00
0,19672,3120.00
0,19674,3120.00
0,19675,3120.00
0,19677,3080.00
0,19678,3080.00
0,19680,3280.00
0,19681,3140.00
0,19682,3140.00
0,19684,3110.00
0,19685,3110.00
0,19687,3110.00
0,19688,3100.00
0,19689,3080.00
0,19691,3080.00
0,19692,3100.00
0,19694,3080.00
0,19695,3080.00
0,19696,3110.00
0,19698,3100.00
0,19699,3100.00
0,19701,3110.00
0,19702,3110.00
0,19704,3110.00
0,19705,3120.00
0,19706,3120.00
0,19708,3100.00
0,19709,3100.00
0,19712,3100.00
0,19713,3100.00
0,19714,3100.00
0,19716,3100.00
0,19717,3110.00
0,19719,3100.00
0,19720,3100.00
0,19721,3100.00
0,19723,3110.00
0,19724,3110.00
0,19726,3110.00
0,19727,3100.00
0,19729,3100.00
0,19730,3070.00
0,19731,3110.00
0,19733,3110.00
0,19734,3110.00
0,19736,3080.00
0,19737,3080.00
0,19738,3140.00
0,19740,3060.00
0,19741,3060.00
0,19743,2930.00
0,19744,2930.00
0,19745,2920.00
0,19747,3050.00
0,19748,3050.00
0,19750,2920.00
0,19751,2920.00
0,19752,2920.00
0,19755,3020.00
0,19756,2930.00
0,19758,2930.00
0,19759,2910.00
0,19761,2930.00
0,19762,2930.00
0,19763,2890.00
0,19765,2930.00
0,19766,2930.00
0,19768,3140.00
0,19769,3170.00
0,19770,3170.00
0,19772,3200.00
0,19773,3210.00
0,19775,3210.00
0,19776,3100.00
0,19777,3110.00
0,19779,3110.00
0,19780,3150.00
0,19782,3190.00
0,19783,3190.00
0,19785,3200.00
0,19786,3200.00
0,19787,3150.00
0,19789,3140.00
0,19790,3140.00
0,19792,3260.00
0,19793,3150.00
0,19794,3150.00
0,19796,3190.00
0,19798,3200.00
0,19800,3200.00
0,19801,3050.00
0,19802,2920.00
0,19804,2920.00
0,19805,3050.00
0,19807,2930.00
0,19808,2930.00
0,19810,2930.00
0,19811,3100.00
0,19812,3100.00
0,19814,2920.00
0,19815,2910.00
0,19817,2910.00
0,19818,3070.00
0,19819,2910.00
0,19821,2910.00
0,19822,2920.00
0,19824,3190.00
0,19825,3190.00
0,19826,2980.00
0,19828,2980.00
0,19829,2970.00
0,19831,3030.00
0,19832,3030.00
0,19834,2910.00
0,19835,2920.00
0,19836,2920.00
0,19838,3030.00
0,19840,2910.00
0,19842,2910.00
0,19843,3060.00
0,19844,3110.00
0,19846,3110.00
0,19847,2970.00
0,19849,3030.00
0,19850,3030.00
0,19851,3110.00
0,19853,3280.00
0,19854,3280.00
0,19856,3080.00
0,19857,3230.00
0,19859,3230.00
0,19860,3100.00
0,19861,3050.00
0,19863,3050.00
0,19864,3150.00
0,19866,3000.00
0,19867,3000.00
0,19868,3010.00
0,19870,3010.00
0,19871,3150.00
0,19873,3030.00
0,19874,3030.00
0,19875,3000.00
0,19877,3170.00
0,19878,3170.00
0,19880,3070.00
0,19881,3000.00
0,19884,3000.00
0,19885,3140.00
0,19886,3010.00
0,19888,3010.00
0,19889,3030.00
0,19891,3010.00
0,19892,3010.00
0,19893,3020.00
0,19895,3030.00
0,19896,3030.00
0,19898,3010.00
0,19899,3030.00
0,19900,3030.00
0,19902,3050.00
0,19903,3020.00
0,19905,3020.00
0,19906,3020.00
0,19907,3020.00
0,19909,3020.00
0,19910,3010.00
0,19912,3010.00
0,19913,3020.00
0,19915,3020.00
0,19916,3020.00
0,19917,3020.00
0,19919,3000.00
0,19920,3000.00
0,19922,3050.00
0,19923,3020.00
0,19924,3020.00
0,19927,3010.00
0,19928,3020.00
0,19930,3020.00
0,19931,3010.00
0,19932,3030.00
0,19934,3030.00
0,19935,3000.00
0,19937,3020.00
0,19938,3020.00
0,19940,3010.00
0,19941,3030.00
0,19942,3030.00
0,19944,3020.00
0,19945,3020.00
0,19947,3020.00
0,19948,3030.00
0,19949,3020.00
0,19951,3020.00
0,19952,3030.00
0,19954,3030.00
0,19955,3030.00
0,19956,3010.00
0,19958,3010.00
0,19959,3050.00
0,19961,3010.00
0,19962,3010.00
0,19964,3010.00
0,19965,3030.00
0,19966,3030.00
0,19969,3010.00
0,19970,3470.00
0,19972,3470.00
0,19973,3160.00
0,19974,2920.00
0,19976,2920.00
0,19977,2930.00
0,19979,2910.00
0,19980,2910.00
0,19981,2910.00
0,19983,2930.00
0,19984,2930.00
0,19986,2920.00
0,19987,2920.00
0,19989,2920.00
0,19990,2920.00
0,19991,2910.00
0,19993,2910.00
0,19994,2930.00
0,19996,2930.00
0,19997,2890.00
0,19998,2920.00
0,20000,2920.00
0,20001,2930.00
0,20003,2930.00
0,20004,2930.00
0,20005,2890.00
0,20007,2920.00
0,20008,2920.00
0,20011,2930.00
0,20012,2930.00
0,20014,2930.00
0,20015,2920.00
0,20016,2920.00
0,20018,2920.00
0,20019,2920.00
0,20021,2930.00
0,20022,2930.00
0,20023,2910.00
0,20025,2930.00
0,20026,2930.00
0,20028,2920.00
0,20029,2910.00
0,20030,2910.00
0,20032,2940.00
0,20033,3160.00
0,20035,3160.00
0,20036,2940.00
0,20037,2940.00
0,20039,2930.00
0,20040,2970.00
0,20042,2970.00
0,20043,2930.00
0,20045,2940.00
0,20046,2940.00
0,20047,2960.00
0,20049,2920.00
0,20050,2920.00
0,20052,2940.00
0,20054,2970.00
0,20055,2970.00
0,20057,2920.00
0,20058,2930.00
0,20060,2930.00
0,20061,2980.00
0,20062,2890.00
0,20064,2890.00
0,20065,2930.00
0,20067,2930.00
0,20068,2930.00
0,20070,2930.00
0,20071,2920.00
0,20072,2920.00
0,20074,2920.00
0,20075,2930.00
0,20077,2930.00
0,20078,2920.00
0,20079,2920.00
0,20081,2930.00
0,20082,2970.00
0,20084,2970.00
0,20085,3030.00
0,20086,2920.00
0,20088,2920.00
0,20089,2910.00
0,20091,3070.00
0,20092,3070.00
0,20094,2920.00
0,20096,2910.00
0,20097,2910.00
0,20099,3050.00
0,20100,2920.00
0,20102,2920.00
0,20103,2890.00
0,20104,2910.00
0,20106,2910.00
0,20107,2890.00
0,20109,2930.00
0,20110,2930.00
0,20111,3260.00
0,20113,3320.00
0,20114,3320.00
0,20116,3330.00
0,20117,3400.00
0,20119,3400.00
0,20120,3430.00
0,20121,3430.00
0,20123,3380.00
0,20124,3610.00
0,20126,3610.00
0,20127,3570.00
0,20128,3710.00
0,20130,3710.00
0,20131,3480.00
0,20133,3420.00
0,20134,3420.00
0,20135,3420.00
0,20137,3560.00
0,20139,3560.00
0,20141,3600.00
0,20142,3890.00
0,20144,3890.00
0,20145,3710.00
0,20146,3780.00
0,20148,3780.00
0,20149,3740.00
0,20151,4130.00
0,20152,4130.00
0,20153,3750.00
0,20155,4070.00
0,20156,4070.00
0,20158,4130.00
0,20159,3960.00
0,20160,3960.00
0,20162,3660.00
0,20163,3970.00
0,20165,3970.00
0,20166,3700.00
0,20167,3700.00
0,20169,4020.00
0,20170,4170.00
0,20172,4170.00
0,20173,4130.00
0,20175,4040.00
0,20176,4040.00
0,20177,4030.00
0,20179,4150.00
0,20180,4150.00
0,20183,4130.00
0,20184,4030.00
0,20185,4030.00
0,20187,3970.00
0,20188,3920.00
0,20190,3920.00
0,20191,4130.00
0,20192,4040.00
0,20194,4040.00
0,20195,3920.00
0,20197,4130.00
0,20198,4130.00
0,20200,4080.00
0,20201,3990.00
0,20202,3990.00
0,20204,3870.00
0,20205,3920.00
0,20207,3920.00
0,20208,4210.00
0,20209,4210.00
0,20211,4210.00
0,20212,3930.00
0,20214,3930.00
0,20215,3370.00
0,20216,3440.00
0,20218,3440.00
0,20219,3420.00
0,20221,3550.00
0,20222,3550.00
0,20225,3470.00
0,20226,3390.00
0,20227,3390.00
0,20229,3580.00
0,20230,3370.00
0,20232,3370.00
0,20233,3490.00
0,20234,3440.00
0,20236,3440.00
0,20237,3460.00
0,20239,3510.00
0,20240,3510.00
0,20241,3380.00
0,20243,3670.00
0,20244,3670.00
0,20246,3430.00
0,20247,3430.00
0,20249,3430.00
0,20250,3490.00
0,20251,3490.00
0,20253,3380.00
0,20254,3530.00
0,20256,3530.00
0,20257,3390.00
0,20258,3670.00
0,20260,3670.00
0,20261,3440.00
0,20263,3060.00
0,20264,3060.00
0,20265,3030.00
0,20268,3060.00
0,20269,3060.00
0,20271,3110.00
0,20272,3030.00
0,20274,3030.00
0,20275,3060.00
0,20276,3200.00
0,20278,3200.00
0,20279,3050.00
0,20281,3100.00
0,20282,3100.00
0,20283,3340.00
0,20285,3570.00
0,20286,3570.00
0,20288,3400.00
0,20289,3470.00
0,20290,3470.00
0,20292,3430.00
0,20293,3430.00
0,20295,3560.00
0,20296,3380.00
0,20297,3380.00
0,20299,3020.00
0,20300,3010.00
0,20302,3010.00
0,20303,3010.00
0,20305,3020.00
0,20306,3020.00
0,20307,3020.00
0,20310,3030.00
0,20311,3030.00
0,20313,3020.00
0,20314,3030.00
0,20315,3030.00
0,20317,3010.00
0,20318,3020.00
0,20320,3020.00
0,20321,3030.00
0,20322,3020.00
0,20324,3020.00
0,20325,3000.00
0,20327,3020.00
0,20328,3020.00
0,20330,3030.00
0,20331,3050.00
0,20332,3050.00
0,20334,3010.00
0,20335,3010.00
0,20337,3000.00
0,20338,3020.00
0,20339,3020.00
0,20341,3050.00
0,20342,3050.00
0,20344,3050.00
0,20345,3020.00
0,20346,3020.00
0,20348,3020.00
0,20349,3010.00
0,20352,3000.00
0,20353,3000.00
0,20355,3020.00
0,20356,3000.00
0,20357,3000.00
0,20359,3020.00
0,20360,3010.00
0,20362,3010.00
0,20363,3020.00
0,20364,3020.00
0,20366,3020.00
0,20367,3020.00
0,20369,3020.00
0,20370,3020.00
0,20371,3010.00
0,20373,3000.00
0,20374,3000.00
0,20376,3030.00
0,20377,3030.00
0,20379,3010.00
0,20380,3260.00
0,20381,3260.00
0,20383,3010.00
0,20384,3010.00
0,20386,3010.00
0,20387,3020.00
0,20388,3010.00
0,20390,3010.00
0,20391,3030.00
0,20393,3020.00
0,20395,3020.00
0,20396,3010.00
0,20398,3020.00
0,20399,3020.00
0,20401,3010.00
0,20402,3020.00
0,20404,3020.00
0,20405,3010.00
0,20406,3010.00
0,20408,3010.00
0,20409,3020.00
0,20411,3010.00
0,20412,3010.00
0,20413,3000.00
0,20415,3020.00
0,20416,3020.00
0,20418,3030.00
0,20419,3030.00
0,20420,3050.00
0,20422,3030.00
0,20423,3030.00
0,20425,3050.00
0,20426,3030.00
0,20427,3030.00
0,20429,3050.00
0,20430,3030.00
0,20432,3030.00
0,20433,3020.00
0,20435,3070.00
0,20436,3070.00
0,20438,3020.00
0,20440,3020.00
0,20441,3020.00
0,20443,3060.00
0,20444,3150.00
0,20445,3150.00
0,20447,3200.00
0,20448,3170.00
0,20450,3170.00
0,20451,3170.00
0,20452,3140.00
0,20454,3140.00
0,20455,3140.00
0,20457,3160.00
0,20458,3160.00
0,20460,3140.00
0,20461,3140.00
0,20462,3160.00
0,20464,3120.00
0,20465,3120.00
0,20467,3160.00
0,20468,3160.00
0,20469,3160.00
0,20471,3330.00
0,20472,3140.00
0,20474,3140.00
0,20475,3140.00
0,20476,3160.00
0,20478,3160.00
0,20480,3160.00
0,20482,3170.00
0,20483,3170.00
0,20485,3140.00
0,20486,3120.00
0,20487,3120.00
0,20489,3200.00
0,20490,3150.00
0,20492,3150.00
0,20493,3170.00
0,20494,3140.00
0,20496,3140.00
0,20497,3120.00
0,20499,3170.00
0,20500,3170.00
0,20501,3150.00
0,20503,3150.00
0,20504,3190.00
0,20506,3150.00
0,20507,3150.00
0,20509,3150.00
0,20510,3190.00
0,20511,3190.00
0,20513,3160.00
0,20514,3160.00
0,20516,3160.00
0,20517,3120.00
0,20518,3140.00
0,20520,3140.00
0,20521,3170.00
0,20524,3150.00
0,20525,3150.00
0,20526,3160.00
0,20528,3120.00
0,20529,3120.00
0,20531,3150.00
0,20532,3200.00
0,20534,3200.00
0,20535,3160.00
0,20536,3150.00
0,20538,3150.00
0,20539,3140.00
0,20541,3170.00
0,20542,3170.00
0,20543,3170.00
0,20545,3170.00
0,20546,3170.00
0,20548,3150.00
0,20549,3150.00
0,20550,3110.00
0,20552,3160.00
0,20553,3160.00
0,20555,3150.00
0,20556,3140.00
0,20558,3140.00
0,20559,3170.00
0,20560,3160.00
0,20562,3160.00
0,20563,3150.00
0,20566,3150.00
0,20567,3150.00
0,20568,3150.00
0,20570,3140.00
0,20571,3140.00
0,20573,3150.00
0,20574,3140.00
0,20575,3140.00
0,20577,3170.00
0,20578,3140.00
0,20580,3140.00
0,20581,3120.00
0,20582,3160.00
0,20584,3160.00
0,20585,3150.00
0,20587,3150.00
0,20588,3190.00
0,20590,3120.00
0,20591,3120.00
0,20592,3160.00
0,20594,3250.00
0,20595,3250.00
0,20597,3160.00
0,20598,3170.00
0,20599,3170.00
0,20601,3150.00
0,20602,3150.00
0,20604,3150.00
0,20605,3170.00
0,20606,3160.00
0,20609,3160.00
0,20610,3170.00
0,20612,3150.00
0,20613,3150.00
0,20615,3140.00
0,20616,3160.00
0,20617,3160.00
0,20619,3140.00
0,20620,3160.00
0,20622,3160.00
0,20623,3110.00
0,20624,3150.00
0,20626,3150.00
0,20627,3200.00
0,20629,3200.00
0,20630,3160.00
0,20631,3160.00
0,20633,3160.00
0,20634,3140.00
0,20636,3150.00
0,20637,3150.00
0,20639,3190.00
0,20640,3160.00
0,20641,3160.00
0,20643,3150.00
0,20644,3160.00
0,20646,3160.00
0,20647,3120.00
0,20648,3170.00
0,20651,3170.00
0,20652,3170.00
0,20654,3160.00
0,20655,3160.00
0,20656,3160.00
0,20658,3160.00
0,20659,3160.00
0,20661,3170.00
0,20662,3120.00
0,20664,3120.00
0,20665,3160.00
0,20666,3170.00
0,20668,3170.00
0,20669,3150.00
0,20671,3150.00
0,20672,3170.00
0,20673,3140.00
0,20675,3140.00
0,20676,3120.00
0,20678,3150.00
0,20679,3150.00
0,20680,3150.00
0,20682,3190.00
0,20683,3190.00
0,20685,3140.00
0,20686,3120.00
0,20688,3120.00
0,20689,3160.00
0,20690,3140.00
0,20692,3140.00
0,20694,3170.00
0,20696,3170.00
0,20697,3170.00
0,20698,3160.00
0,20700,3160.00
0,20701,3160.00
0,20703,3190.00
0,20704,3140.00
0,20705,3140.00
0,20707,3140.00
0,20708,3120.00
0,20710,3120.00
0,20711,3190.00
0,20712,3170.00
0,20714,3170.00
0,20715,3150.00
0,20717,3150.00
0,20718,3140.00
0,20720,3140.00
0,20721,3140.00
0,20722,3150.00
0,20724,3170.00
0,20725,3170.00
0,20727,3150.00
0,20728,3160.00
0,20729,3160.00
0,20731,3140.00
0,20732,3140.00
0,20734,3140.00
0,20736,3140.00
0,20737,3140.00
0,20739,3140.00
0,20740,3160.00
0,20742,3160.00
0,20743,3160.00
0,20745,3200.00
0,20746,3120.00
0,20747,3120.00
0,20749,3140.00
0,20750,3160.00
0,20752,3160.00
0,20753,3160.00
0,20754,3190.00
0,20756,3190.00
0,20757,3140.00
0,20759,3140.00
0,20760,3150.00
0,20761,3150.00
0,20763,3150.00
0,20764,3190.00
0,20766,3150.00
0,20767,3150.00
0,20769,3160.00
0,20770,3150.00
0,20771,3150.00
0,20773,3190.00
0,20774,3150.00
0,20776,3150.00
0,20777,3160.00
0,20779,3140.00
0,20781,3140.00
0,20782,3120.00
0,20784,3190.00
0,20785,3190.00
0,20786,3160.00
0,20788,3160.00
0,20789,3160.00
0,20791,3120.00
0,20792,3150.00
0,20794,3150.00
0,20795,3150.00
0,20796,3140.00
0,20798,3140.00
0,20799,3150.00
0,20801,3150.00
0,20802,3440.00
0,20803,3420.00
0,20805,3420.00
0,20806,3430.00
0,20808,3380.00
0,20809,3380.00
0,20810,3320.00
0,20812,3380.00
0,20813,3380.00
0,20815,3370.00
0,20816,3430.00
0,20818,3430.00
0,20819,3350.00
0,20820,3440.00
0,20823,3440.00
0,20824,3430.00
0,20826,3400.00
0,20827,3400.00
0,20828,3470.00
0,20830,3340.00
0,20831,3340.00
0,20833,3400.00
0,20834,3260.00
0,20835,3260.00
0,20837,3160.00
0,20838,3160.00
0,20840,3160.00
0,20841,3300.00
0,20842,3300.00
0,20844,3120.00
0,20845,3150.00
0,20847,3150.00
0,20848,3280.00
0,20850,3140.00
0,20851,3140.00
0,20852,3160.00
0,20854,3140.00
0,20855,3140.00
0,20857,3160.00
0,20858,3140.00
0,20859,3140.00
0,20861,3160.00
0,20862,3170.00
0,20865,3170.00
0,20866,3160.00
0,20867,3160.00
0,20869,3160.00
0,20870,3120.00
0,20872,3160.00
0,20873,3160.00
0,20875,3160.00
0,20876,3150.00
0,20877,3150.00
